id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
2733|Merieke Ri Berit|{W}{U}{B}|Legendary Creature - Human|1|1|Merieke Ri Berit doesn't untap during your untap step. <br>{T}: Gain control of target creature as long as you control Merieke Ri Berit. When Merieke Ri Berit leaves play or becomes untapped, destroy that creature. It can't be regenerated.|Ice Age|Rare|null|0
23193|Meteor Storm|{R}{G}|Enchantment| | |{2}{R}{G}, Discard two cards at random: Meteor Storm deals 4 damage to target creature or player.|Invasion|Rare|null|0
89054|Mindleech Mass|{5}{U}{B}{B}|Creature - Horror|6|6|Trample <br>Whenever Mindleech Mass deals combat damage to a player, you may look at that player's hand. If you do, you may play a nonland card in it without paying that card's mana cost.|Ravnica: City of Guilds|Rare|null|0
97083|Minister of Impediments|{2}{W/U}|Creature - Human Advisor|1|1|<i>({W/U} can be paid with either {W} or {U}.)</i> <br>{T}: Tap target creature.|Dissension|Common|null|0
28008|Minotaur Illusionist|{3}{U}{R}|Creature - Minotaur Wizard|3|4|{1}{U}: Minotaur Illusionist gains shroud until end of turn. <i>(It can't be the target of spells or abilities.)</i> <br>{R}, Sacrifice Minotaur Illusionist: Minotaur Illusionist deals damage equal to its power to target creature.|Apocalypse|Uncommon|null|0
35057|Mirari's Wake|{3}{G}{W}|Enchantment| | |Creatures you control get +1/+1. <br> <br>Whenever you tap a land for mana, add one mana to your mana pool of any type that land produced.|Judgment|Rare|null|0
3225|Misfortune|{1}{B}{R}{G}|Sorcery| | |An opponent chooses one - You put a +1/+1 counter on each creature you control and gain 4 life; or you put a -1/-1 counter on each creature that player controls and Misfortune deals 4 damage to him or her.|Alliances|Rare|null|0
113539|Mishra, Artificer Prodigy|{1}{U}{B}{R}|Legendary Creature - Human Artificer|4|4|Whenever you play an artifact spell, you may search your graveyard, hand, and/or library for a card with the same name as that spell and put it into play. If you search your library this way, shuffle it.|Time Spiral|Rare|null|0
107506|Momir Vig, Simic Visionary|{3}{G}{U}|Legendary Creature - Elf Wizard|2|2|Whenever you play a green creature spell, you may search your library for a creature card and reveal it. If you do, shuffle your library and put that card on top of it. <br>Whenever you play a blue creature spell, reveal the top card of your library. If it's a creature card, put that card into your hand.|Dissension|Rare|null|0
2734|Monsoon|{2}{R}{G}|Enchantment| | |At the end of each player's turn, tap all untapped Islands that player controls and Monsoon deals X damage to the player, where X is the number of Islands tapped this way.|Ice Age|Rare|null|0
83631|Moroii|{2}{U}{B}|Creature - Vampire|4|4|Flying <br>At the beginning of your upkeep, you lose 1 life.|Ravnica: City of Guilds|Uncommon|null|0
96930|Mortify|{1}{W}{B}|Instant| | |Destroy target creature or enchantment.|Guildpact|Uncommon|null|0
2735|Mountain Titan|{2}{B}{R}|Creature - Giant|2|2|{1}{R}{R}: Until end of turn, whenever you play a black spell, put a +1/+1 counter on Mountain Titan.|Ice Age|Rare|null|0
96910|Mourning Thrull|{1}{W/B}|Creature - Thrull|1|1|<i>({W/B} can be paid with either {W} or {B}.)</i> <br>Flying, lifelink <i>(Whenever this creature deals damage, you gain that much life.)</i>|Guildpact|Common|null|0
3739|Mundungu|{1}{U}{B}|Creature - Human Wizard|1|1|{T}: Counter target spell unless its controller pays {1} and 1 life.|Visions|Uncommon|null|0
31772|Mystic Enforcer|{2}{G}{W}|Creature - Human Nomad Mystic|3|3|Protection from black <br><i>Threshold</i> - Mystic Enforcer gets +3/+3 and has flying as long as seven or more cards are in your graveyard.|Odyssey|Rare|null|0
26421|Mystic Snake|{1}{G}{U}{U}|Creature - Snake|2|2|Flash <i>(You may play this spell any time you could play an instant.)</i> <br>When Mystic Snake comes into play, counter target spell.|Apocalypse|Rare|null|0
143370|Nath of the Gilt-Leaf|{3}{B}{G}|Legendary Creature - Elf Warrior|4|4|At the beginning of your upkeep, you may have target opponent discard a card at random. <br>Whenever an opponent discards a card, you may put a 1/1 green Elf Warrior creature token into play.|Lorwyn|Rare|null|0
26410|Natural Emergence|{2}{R}{G}|Enchantment| | |When Natural Emergence comes into play, return a red or green enchantment you control to its owner's hand. <br> <br>Lands you control are 2/2 creatures with first strike. They're still lands.|Planeshift|Rare|null|0
3226|Nature's Blessing|{2}{G}{W}|Enchantment| | |{G}{W}, Discard a card: Target creature gets a +1/+1 counter or gains banding, first strike, or trample. <I>(This effect doesn't end at end of turn.)</I>|Alliances|Uncommon|null|0
2875|Nebuchadnezzar|{3}{U}{B}|Legendary Creature - Human Wizard|3|3|{X}, {T}: Name a card. Target opponent reveals X cards at random from his or her hand. That player then discards all cards with that name revealed this way. Play this ability only during your turn.|Chronicles|Rare|null|0
126023|Necrotic Sliver|{1}{W}{B}|Creature - Sliver|2|2|All Slivers have "{3}, Sacrifice this permanent: Destroy target permanent."|Planar Chaos|Uncommon|null|0
1672|Nicol Bolas|{2}{U}{U}{B}{B}{R}{R}|Legendary Creature - Elder Dragon|7|7|Flying <br>At the beginning of your upkeep, sacrifice Nicol Bolas unless you pay {U}{B}{R}. <br>Whenever Nicol Bolas deals damage to an opponent, that player discards his or her hand.|Legends|Rare|null|0
96952|Niv-Mizzet, the Firemind|{2}{U}{U}{R}{R}|Legendary Creature - Dragon Wizard|4|4|Flying <br>Whenever you draw a card, Niv-Mizzet, the Firemind deals 1 damage to target creature or player. <br>{T}: Draw a card.|Guildpact|Rare|null|0
23147|Noble Panther|{1}{G}{W}|Creature - Cat|3|3|{1}: Noble Panther gains first strike until end of turn.|Invasion|Rare|null|0
124062|Numot, the Devastator|{3}{R}{W}{U}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Numot, the Devastator deals combat damage to a player, you may pay {2}{R}. If you do, destroy up to two target lands.|Planar Chaos|Rare|null|0
83737|Omnibian|{1}{G}{G}{U}|Creature - Frog|3|3|{T}: Target creature becomes a 3/3 Frog until end of turn.|Dissension|Rare|null|0
109711|Opaline Sliver|{1}{W}{U}|Creature - Sliver|2|2|All Slivers have "Whenever this permanent becomes the target of a spell an opponent controls, you may draw a card."|Time Spiral|Uncommon|null|0
23187|Ordered Migration|{3}{W}{U}|Sorcery| | |Put a 1/1 blue Bird creature token with flying into play for each basic land type among lands you control.|Invasion|Uncommon|null|0
136170|Oros, the Avenger|{3}{W}{B}{R}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Oros, the Avenger deals combat damage to a player, you may pay {2}{W}. If you do, Oros deals 3 damage to each nonwhite creature.|Planar Chaos|Rare|null|0
96921|Orzhov Guildmage|{W/B}{W/B}|Creature - Human Wizard|2|2|<i>({W/B} can be paid with either {W} or {B}.)</i> <br>{2}{W}: Target player gains 1 life. <br>{2}{B}: Each player loses 1 life.|Guildpact|Uncommon|null|0
96844|Orzhov Pontiff|{1}{W}{B}|Creature - Human Cleric|1|1|Haunt <i>(When this card is put into a graveyard from play, remove it from the game haunting target creature.)</i> <br>When Orzhov Pontiff comes into play or the creature it haunts is put into a graveyard, choose one - creatures you control get +1/+1 until end of turn; or creatures you don't control get -1/-1 until end of turn.|Guildpact|Rare|null|0
23202|Overabundance|{1}{R}{G}|Enchantment| | |Whenever a player taps a land for mana, that player adds one mana to his or her mana pool of the same type, and Overabundance deals 1 damage to him or her.|Invasion|Rare|null|0
25816|Overgrown Estate|{B}{G}{W}|Enchantment| | |Sacrifice a land: You gain 3 life.|Apocalypse|Rare|null|0
97111|Overrule|{X}{W}{U}|Instant| | |Counter target spell unless its controller pays {X}. You gain X life.|Dissension|Common|null|0
97105|Pain Magnification|{1}{B}{R}|Enchantment| | |Whenever an opponent is dealt 3 or more damage by a single source, that player discards a card.|Dissension|Uncommon|null|0
2877|Palladia-Mors|{2}{R}{R}{G}{G}{W}{W}|Legendary Creature - Elder Dragon|7|7|Flying, trample <br>At the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.|Chronicles|Rare|null|0
97118|Palliation Accord|{3}{W}{U}|Enchantment| | |Whenever a creature an opponent controls becomes tapped, put a shield counter on Palliation Accord. <br>Remove a shield counter from Palliation Accord: Prevent the next 1 damage that would be dealt to you this turn.|Dissension|Uncommon|null|0
1674|Pavel Maliki|{4}{B}{R}|Legendary Creature - Human|5|3|{B}{R}: Pavel Maliki gets +1/+0 until end of turn.|Legends|Uncommon|null|0
25953|Pernicious Deed|{1}{B}{G}|Enchantment| | |{X}, Sacrifice Pernicious Deed: Destroy each artifact, creature, and enchantment with converted mana cost X or less.|Apocalypse|Rare|null|0
87992|Perplex|{1}{U}{B}|Instant| | |Counter target spell unless its controller discards his or her hand. <br>Transmute {1}{U}{B} <i>({1}{U}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Play only as a sorcery.)</i>|Ravnica: City of Guilds|Common|null|0
96897|Petrahydrox|{3}{U/R}|Creature - Weird|3|3|<i>({U/R} can be paid with either {U} or {R}.)</i> <br>When Petrahydrox becomes the target of a spell or ability, return Petrahydrox to its owner's hand.|Guildpact|Common|null|0
31792|Phantatog|{1}{W}{U}|Creature - Atog|1|2|Sacrifice an enchantment: Phantatog gets +1/+1 until end of turn. <br>Discard a card: Phantatog gets +1/+1 until end of turn.|Odyssey|Uncommon|null|0
37113|Phantom Nishoba|{5}{G}{W}|Creature - Cat Beast Spirit|0|0|Trample, lifelink <i>(Whenever this creature deals damage, you gain that much life.)</i> <br>Phantom Nishoba comes into play with seven +1/+1 counters on it. <br>If damage would be dealt to Phantom Nishoba, prevent that damage. Remove a +1/+1 counter from Phantom Nishoba.|Judgment|Rare|null|0
3227|Phelddagrif|{1}{G}{W}{U}|Legendary Creature - Phelddagrif|4|4|{G}: Phelddagrif gains trample until end of turn. Target opponent puts a 1/1 green Hippo creature token into play. <br>{W}: Phelddagrif gains flying until end of turn. Target opponent gains 2 life. <br>{U}: Return Phelddagrif to its owner's hand. Target opponent may draw a card.|Alliances|Rare|null|0
3544|Phyrexian Purge|{2}{B}{R}|Sorcery| | |Destroy any number of target creatures. You lose 3 life for each creature targeted this way.|Mirage|Rare|null|0
26281|Phyrexian Tyranny|{U}{B}{R}|Enchantment| | |Whenever a player draws a card, that player loses 2 life unless he or she pays {2}.|Planeshift|Rare|null|0
88969|Phytohydra|{2}{G}{W}{W}|Creature - Plant Hydra|1|1|If damage would be dealt to Phytohydra, put that many +1/+1 counters on it instead.|Ravnica: City of Guilds|Rare|null|0
96882|Pillory of the Sleepless|{1}{W}{B}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature can't attack or block. <br>Enchanted creature has "At the beginning of your upkeep, you lose 1 life."|Guildpact|Common|null|0
23153|Plague Spores|{4}{B}{R}|Sorcery| | |Destroy target nonblack creature and target land. They can't be regenerated.|Invasion|Common|null|0
97104|Plaxcaster Frogling|{1}{G}{U}|Creature - Frog Mutant|0|0|Graft 3 <i>(This creature comes into play with three +1/+1 counters on it. Whenever another creature comes into play, you may move a +1/+1 counter from this creature onto it.)</i> <br>{2}: Target creature with a +1/+1 counter on it gains shroud until end of turn. <i>(It can't be the target of spells or abilities.)</i>|Dissension|Uncommon|null|0
107379|Plumes of Peace|{1}{W}{U}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature doesn't untap during its controller's untap step. <br>Forecast - {W}{U}, Reveal Plumes of Peace from your hand: Tap target creature. <i>(Play this ability only during your upkeep and only once each turn.)</i>|Dissension|Common|null|0
89011|Pollenbright Wings|{4}{G}{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature has flying. <br>Whenever enchanted creature deals combat damage to a player, put that many 1/1 green Saproling creature tokens into play.|Ravnica: City of Guilds|Uncommon|null|0
23198|Powerstone Minefield|{2}{R}{W}|Enchantment| | |Whenever a creature attacks or blocks, Powerstone Minefield deals 2 damage to it.|Apocalypse|Rare|null|0
97097|Pride of the Clouds|{W}{U}|Creature - Elemental Cat|1|1|Flying <br>Pride of the Clouds gets +1/+1 for each other creature in play with flying. <br>Forecast - {2}{W}{U}, Reveal Pride of the Clouds from your hand: Put a 1/1 white and blue Bird creature token with flying into play. <i>(Play this ability only during your upkeep and only once each turn.)</i>|Dissension|Rare|null|0
1675|Princess Lucrezia|{3}{U}{U}{B}|Legendary Creature - Human Wizard|5|4|{T}: Add {U} to your mana pool.|Legends|Uncommon|null|0
3545|Prismatic Boon|{X}{W}{U}|Instant| | |X target creatures gain protection from the color of your choice until end of turn.|Mirage|Uncommon|null|0
83720|Privileged Position|{2}{G/W}{G/W}{G/W}|Enchantment| | |<i>({G/W} can be paid with either {G} or {W}.)</i> <br>Other permanents you control can't be the targets of spells or abilities your opponents control.|Ravnica: City of Guilds|Rare|null|0
27187|Prophetic Bolt|{3}{U}{R}|Instant| | |Prophetic Bolt deals 4 damage to target creature or player. Look at the top four cards of your library. Put one of those cards into your hand and the rest on the bottom of your library.|Apocalypse|Rare|null|0
31825|Psychatog|{1}{U}{B}|Creature - Atog|1|2|Discard a card: Psychatog gets +1/+1 until end of turn. <br>Remove two cards in your graveyard from the game: Psychatog gets +1/+1 until end of turn.|Odyssey|Uncommon|null|0
89114|Psychic Drain|{X}{U}{B}|Sorcery| | |Target player puts the top X cards of his or her library into his or her graveyard and you gain X life.|Ravnica: City of Guilds|Uncommon|null|0
3546|Purgatory|{2}{W}{B}|Enchantment| | |Whenever a nontoken creature is put into your graveyard from play, remove that card from the game. <br>At the beginning of your upkeep, you may pay {4} and 2 life. If you do, return a card removed from the game with Purgatory to play.|Mirage|Rare|null|0
89063|Putrefy|{1}{B}{G}|Instant| | |Destroy target artifact or creature. It can't be regenerated.|Ravnica: City of Guilds|Uncommon|null|0
26758|Putrid Warrior|{W}{B}|Creature - Zombie Soldier Warrior|2|2|Whenever Putrid Warrior deals damage, choose one - each player loses 1 life; or each player gains 1 life.|Apocalypse|Common|null|0
3740|Pygmy Hippo|{G}{U}|Creature - Hippo|2|2|Whenever Pygmy Hippo attacks and isn't blocked, you may have defending player play a mana ability of each land he or she controls and empty his or her mana pool. If you do, Pygmy Hippo deals no combat damage this turn and at the beginning of your postcombat main phase, you add {X} to your mana pool, where X is equal to the amount of mana emptied from defending player's mana pool this way.|Visions|Rare|null|0
23201|Pyre Zombie|{1}{B}{R}|Creature - Zombie|2|1|At the beginning of your upkeep, if Pyre Zombie is in your graveyard, you may pay {1}{B}{B}. If you do, return Pyre Zombie from your graveyard to your hand. <br>{1}{R}{R}, Sacrifice Pyre Zombie: Pyre Zombie deals 2 damage to target creature or player.|Invasion|Rare|null|0
27634|Questing Phelddagrif|{1}{G}{W}{U}|Creature - Phelddagrif|4|4|{G}: Questing Phelddagrif gets +1/+1 until end of turn. Target opponent puts a 1/1 green Hippo creature token into play. <br>{W}: Questing Phelddagrif gains protection from black and from red until end of turn. Target opponent gains 2 life. <br>{U}: Questing Phelddagrif gains flying until end of turn. Target opponent may draw a card.|Planeshift|Rare|null|0
26373|Quicksilver Dagger|{1}{U}{R}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature has "{T}: This creature deals 1 damage to target player. You draw a card."|Apocalypse|Common|null|0
128949|Radha, Heir to Keld|{R}{G}|Legendary Creature - Elf Warrior|2|2|Whenever Radha, Heir to Keld attacks, you may add {R}{R} to your mana pool. <br>{T}: Add {G} to your mana pool.|Planar Chaos|Rare|null|0
3547|Radiant Essence|{1}{G}{W}|Creature - Spirit|2|3|Radiant Essence gets +1/+2 as long as an opponent controls a black permanent.|Mirage|Uncommon|null|0
12691|Radiant Kavu|{R}{G}{W}|Creature - Kavu|3|3|{R}{G}{W}: Prevent all combat damage blue creatures and black creatures would deal this turn.|Planeshift|Rare|null|0
97061|Raging Kavu|{1}{R}{G}|Creature - Kavu|3|1|Flash <br>Haste|Promo set for Gatherer|Rare|null|0
1676|Ragnar|{G}{W}{U}|Legendary Creature - Human Cleric|2|2|{G}{W}{U}, {T}: Regenerate target creature.|Legends|Rare|null|0
107358|Rain of Gore|{B}{R}|Enchantment| | |If a spell or ability would cause its controller to gain life, that player loses that much life instead.|Dissension|Rare|null|0
107543|Rakdos Augermage|{B}{B}{R}|Creature - Human Wizard|3|2|First strike <br>{T}: Reveal your hand and discard a card of target opponent's choice. Then that player reveals his or her hand and discards a card of your choice. Play this ability only any time you could play a sorcery.|Dissension|Rare|null|0
97108|Rakdos Guildmage|{B/R}{B/R}|Creature - Zombie Shaman|2|2|<i>({B/R} can be paid with either {B} or {R}.)</i> <br>{3}{B}, Discard a card: Target creature gets -2/-2 until end of turn. <br>{3}{R}: Put a 2/1 red Goblin creature token with haste into play. Remove it from the game at end of turn.|Dissension|Uncommon|null|0
97074|Rakdos Ickspitter|{1}{B}{R}|Creature - Thrull|1|1|{T}: Rakdos Ickspitter deals 1 damage to target creature and that creature's controller loses 1 life.|Dissension|Common|null|0
107438|Rakdos the Defiler|{2}{B}{B}{R}{R}|Legendary Creature - Demon|7|6|Flying, trample <br>Whenever Rakdos the Defiler attacks, sacrifice half the non-Demon permanents you control, rounded up. <br>Whenever Rakdos deals combat damage to a player, that player sacrifices half the non-Demon permanents he or she controls, rounded up.|Dissension|Rare|null|0
83680|Rally the Righteous|{1}{R}{W}|Instant| | |<i>Radiance</i> - Untap target creature and each other creature that shares a color with it. Those creatures get +2/+0 until end of turn.|Ravnica: City of Guilds|Common|null|0
1677|Ramirez DePietro|{3}{U}{B}{B}|Legendary Creature - Human Pirate|4|3|First strike|Legends|Uncommon|null|0
1678|Ramses Overdark|{2}{U}{U}{B}{B}|Legendary Creature - Human Assassin|4|3|{T}: Destroy target enchanted creature.|Legends|Rare|null|0
4914|Ranger en-Vec|{1}{W}{G}|Creature - Human Soldier Archer|2|2|First strike <br>{G}: Regenerate Ranger <I>en-</I>Vec.|Tempest|Uncommon|null|0
73968|Rare-B-Gone|{2}{B}{R}|Sorcery| | |Each player sacrifices all rare permanents, then reveals his or her hand and discards all rare cards.|Unhinged|Rare|null|0
1679|Rasputin Dreamweaver|{4}{W}{U}|Legendary Creature - Human Wizard|4|1|Rasputin Dreamweaver comes into play with seven dream counters on it. <br>Remove a dream counter from Rasputin: Add {1} to your mana pool. <br>Remove a dream counter from Rasputin: Prevent the next 1 damage that would be dealt to Rasputin this turn. <br>At the beginning of your upkeep, if Rasputin started the turn untapped, put a dream counter on it. Rasputin can't have more than seven dream counters on it.|Legends|Rare|null|0
89061|Razia, Boros Archangel|{4}{R}{R}{W}{W}|Legendary Creature - Angel|6|3|Flying, vigilance, haste <br>{T}: The next 3 damage that would be dealt to target creature you control this turn is dealt to another target creature instead.|Ravnica: City of Guilds|Rare|null|0
89115|Razia's Purification|{4}{R}{W}|Sorcery| | |Each player chooses three permanents he or she controls, then sacrifices the rest.|Ravnica: City of Guilds|Rare|null|0
25937|Razing Snidd|{4}{B}{R}|Creature - Beast|3|3|When Razing Snidd comes into play, return a black or red creature you control to its owner's hand. <br>When Razing Snidd comes into play, each player sacrifices a land.|Planeshift|Uncommon|null|0
26756|Razorfin Hunter|{U}{R}|Creature - Merfolk Goblin|1|1|{T}: Razorfin Hunter deals 1 damage to target creature or player.|Apocalypse|Common|null|0
23191|Reckless Assault|{2}{B}{R}|Enchantment| | |{1}, Pay 2 life: Reckless Assault deals 1 damage to target creature or player.|Invasion|Rare|null|0
2736|Reclamation|{2}{G}{W}|Enchantment| | |Black creatures have "This creature can't attack unless you sacrifice a land."|Ice Age|Rare|null|0
23154|Recoil|{1}{U}{B}|Instant| | |Return target permanent to its owner's hand. Then that player discards a card.|Invasion|Common|null|0
3548|Reflect Damage|{3}{R}{W}|Instant| | |The next time a source of your choice would deal damage this turn, that damage is dealt to that source's controller instead.|Mirage|Rare|null|0
3549|Reparations|{1}{W}{U}|Enchantment| | |Whenever an opponent plays a spell that targets you or a creature you control, you may draw a card.|Mirage|Rare|null|0
23196|Reviving Vapors|{2}{W}{U}|Instant| | |Reveal the top three cards of your library and put one of them into your hand. You gain life equal to that card's converted mana cost. Put all other cards revealed this way into your graveyard.|Invasion|Uncommon|null|0
3741|Righteous War|{1}{W}{B}|Enchantment| | |White creatures you control have protection from black. <br>Black creatures you control have protection from white.|Visions|Rare|null|0
97076|Riot Spikes|{B/R}|Enchantment - Aura| | |<i>({B/R} can be paid with either {B} or {R}.)</i> <br>Enchant creature <br>Enchanted creature gets +2/-1.|Dissension|Common|null|0
23150|Riptide Crab|{1}{W}{U}|Creature - Crab|1|3|Vigilance <br>When Riptide Crab is put into a graveyard from play, draw a card.|Invasion|Uncommon|null|0
23209|Rith, the Awakener|{3}{R}{G}{W}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Rith, the Awakener deals combat damage to a player, you may pay {2}{G}. If you do, choose a color. Put a 1/1 green Saproling creature token into play for each permanent of that color.|Invasion|Rare|null|0
25865|Rith's Charm|{R}{G}{W}|Instant| | |Choose one - Destroy target nonbasic land; or put three 1/1 green Saproling creature tokens into play; or prevent all damage a source of your choice would deal this turn.|Planeshift|Uncommon|null|0
1680|Riven Turnbull|{5}{U}{B}|Legendary Creature - Human Advisor|5|7|{T}: Add {B} to your mana pool.|Legends|Uncommon|null|0
3550|Rock Basilisk|{4}{R}{G}|Creature - Basilisk|4|5|Whenever Rock Basilisk blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.|Mirage|Rare|null|0
1681|Rohgahh of Kher Keep|{2}{B}{B}{R}{R}|Legendary Creature - Kobold|5|5|At the beginning of your upkeep, unless you pay {R}{R}{R}, an opponent gains control of Rohgahh of Kher Keep and all creatures you control named Kobolds of Kher Keep. If a player gains control of a creature this way, tap it. <I>(This effect doesn't end at end of turn.)</I> <br>Creatures you control named Kobolds of Kher Keep get +2/+2.|Legends|Rare|null|0
1682|Rubinia Soulsinger|{2}{G}{W}{U}|Legendary Creature - Faerie|2|3|You may choose not to untap Rubinia Soulsinger during your untap step. <br>{T}: Gain control of target creature as long as you control Rubinia and Rubinia remains tapped.|Legends|Rare|null|0
97199|Rumbling Slum|{1}{R}{G}{G}|Creature - Elemental|5|5|At the beginning of your upkeep, Rumbling Slum deals 1 damage to each player.|Guildpact|Rare|null|0
23205|Sabertooth Nishoba|{4}{G}{W}|Creature - Cat Beast Warrior|5|5|Trample, protection from blue, protection from red|Invasion|Rare|null|0
113540|Saffi Eriksdotter|{G}{W}|Legendary Creature - Human Scout|2|2|Sacrifice Saffi Eriksdotter: When target creature is put into your graveyard from play this turn, return that card to play.|Time Spiral|Rare|null|0
23165|Samite Archer|{1}{W}{U}|Creature - Human Cleric Archer|1|1|{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn. <br>{T}: Samite Archer deals 1 damage to target creature or player.|Invasion|Uncommon|null|0
31793|Sarcatog|{1}{B}{R}|Creature - Atog|1|2|Remove two cards in your graveyard from the game: Sarcatog gets +1/+1 until end of turn. <br>Sacrifice an artifact: Sarcatog gets +1/+1 until end of turn.|Odyssey|Uncommon|null|0
3551|Savage Twister|{X}{R}{G}|Sorcery| | |Savage Twister deals X damage to each creature.|Mirage|Uncommon|null|0
89113|Savra, Queen of the Golgari|{2}{B}{G}|Legendary Creature - Elf Shaman|2|2|Whenever you sacrifice a black creature, you may pay 2 life. If you do, each other player sacrifices a creature. <br>Whenever you sacrifice a green creature, you may gain 2 life.|Ravnica: City of Guilds|Rare|null|0
3552|Sawback Manticore|{3}{R}{G}|Creature - Manticore|2|4|{4}: Sawback Manticore gains flying until end of turn. <br>{1}: Sawback Manticore deals 2 damage to target attacking or blocking creature. Play this ability only if Sawback Manticore is attacking or blocking and only once each turn.|Mirage|Rare|null|0
25933|Sawtooth Loon|{2}{W}{U}|Creature - Bird|2|2|Flying <br>When Sawtooth Loon comes into play, return a white or blue creature you control to its owner's hand. <br>When Sawtooth Loon comes into play, draw two cards, then put two cards from your hand on the bottom of your library.|Planeshift|Uncommon|null|0
96904|Scab-Clan Mauler|{R}{G}|Creature - Human Berserker|1|1|Bloodthirst 2 <i>(If an opponent was dealt damage this turn, this creature comes into play with two +1/+1 counters on it.)</i> <br>Trample|Guildpact|Common|null|0
3742|Scalebane's Elite|{3}{W}{G}|Creature - Human Soldier|4|4|Protection from black|Visions|Uncommon|null|0
1822|Scarwood Goblins|{G}{R}|Creature - Goblin|2|2| |The Dark|Common|null|0
97204|Schismotivate|{1}{U}{R}|Instant| | |Target creature gets +4/+0 until end of turn. Another target creature gets -4/-0 until end of turn.|Guildpact|Uncommon|null|0
116745|Scion of the Ur-Dragon|{W}{U}{B}{R}{G}|Legendary Creature - Dragon Avatar|4|4|Flying <br>{2}: Search your library for a Dragon permanent card and put it into your graveyard. If you do, Scion of the Ur-Dragon becomes a copy of that card until end of turn. Then shuffle your library.|Time Spiral|Rare|null|0
3553|Sealed Fate|{X}{U}{B}|Sorcery| | |Look at the top X cards of target opponent's library. Remove one of those cards from the game and put the rest back on top of that player's library in any order.|Mirage|Uncommon|null|0
89117|Searing Meditation|{1}{R}{W}|Enchantment| | |Whenever you gain life, you may pay {2}. If you do, Searing Meditation deals 2 damage to target creature or player.|Ravnica: City of Guilds|Rare|null|0
89075|Seeds of Strength|{G}{W}|Instant| | |Target creature gets +1/+1 until end of turn. <br>Target creature gets +1/+1 until end of turn. <br>Target creature gets +1/+1 until end of turn.|Ravnica: City of Guilds|Common|null|0
23178|Seer's Vision|{2}{U}{B}|Enchantment| | |All opponents play with their hands revealed. <br> <br>Sacrifice Seer's Vision: Look at target player's hand and choose a card from it. That player discards that card. Play this ability only any time you could play a sorcery.|Invasion|Uncommon|null|0
26628|Segmented Wurm|{3}{R}{G}|Creature - Wurm|5|5|Whenever Segmented Wurm becomes the target of a spell or ability, put a -1/-1 counter on it.|Beatdown Box Set|Uncommon|null|0
121261|Sek'Kuar, Deathkeeper|{2}{B}{R}{G}|Legendary Creature - Orc Shaman|4|3|Whenever another nontoken creature you control is put into a graveyard from play, put a 3/1 black and red Graveborn creature token with haste into play.|Coldsnap|Rare|null|0
4916|Selenia, Dark Angel|{3}{W}{B}|Legendary Creature - Angel|3|3|Flying <br>Pay 2 life: Return Selenia, Dark Angel to its owner's hand.|Tempest|Rare|null|0
87936|Selesnya Evangel|{G}{W}|Creature - Elf Shaman|1|2|{1}, {T}, Tap an untapped creature you control: Put a 1/1 green Saproling creature token into play.|Ravnica: City of Guilds|Common|null|0
87988|Selesnya Guildmage|{G/W}{G/W}|Creature - Elf Wizard|2|2|<i>({G/W} can be paid with either {G} or {W}.)</i> <br>{3}{G}: Put a 1/1 green Saproling creature token into play. <br>{3}{W}: Creatures you control get +1/+1 until end of turn.|Ravnica: City of Guilds|Uncommon|null|0
83880|Selesnya Sagittars|{3}{G}{W}|Creature - Elf Archer|2|5|Reach <i>(This creature can block creatures with flying.)</i> <br>Selesnya Sagittars can block an additional creature.|Ravnica: City of Guilds|Uncommon|null|0
83827|Shadow of Doubt|{U/B}{U/B}|Instant| | |<i>({U/B} can be paid with either {U} or {B}.)</i> <br>Players can't search libraries this turn. <br>Draw a card.|Ravnica: City of Guilds|Rare|null|0
33604|Shadowmage Infiltrator|{1}{U}{B}|Creature - Human Wizard|1|3|Fear <br>Whenever Shadowmage Infiltrator deals combat damage to a player, you may draw a card.|Odyssey|Rare|null|0
89021|Shambling Shell|{1}{B}{G}|Creature - Plant Zombie|3|1|Sacrifice Shambling Shell: Put a +1/+1 counter on target creature. <br>Dredge 3 <i>(If you would draw a card, instead you may put exactly three cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)</i>|Ravnica: City of Guilds|Common|null|0
3554|Shauku's Minion|{1}{B}{R}|Creature - Human Minion|2|2|{B}{R}, {T}: Shauku's Minion deals 2 damage to target white creature.|Mirage|Uncommon|null|0
97084|Shielding Plax|{2}{G/U}|Enchantment - Aura| | |<i>({G/U} can be paid with either {G} or {U}.)</i> <br>Enchant creature <br>When Shielding Plax comes into play, draw a card. <br>Enchanted creature can't be the target of spells or abilities your opponents control.|Dissension|Common|null|0
