id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
19892|Subterranean Hangar| |Land| | |Subterranean Hangar comes into play tapped. <br> <br>{T}: Put a storage counter on Subterranean Hangar. <br> <br>{T}, Remove any number of storage counters from Subterranean Hangar: Add {B} to your mana pool for each storage counter removed this way.|Mercadian Masques|Uncommon|null|0
23237|Sulfur Vent| |Land| | |Sulfur Vent comes into play tapped. <br> <br>{T}: Add {B} to your mana pool. <br> <br>{T}, Sacrifice Sulfur Vent: Add {U}{R} to your mana pool.|Invasion|Common|null|0
2759|Sulfurous Springs| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {B} or {R} to your mana pool. Sulfurous Springs deals 1 damage to you.|Ice Age|Rare|null|0
29796|Sungrass Prairie| |Land| | |{1}, {T}: Add {G}{W} to your mana pool.|Odyssey|Rare|null|0
83794|Sunhome, Fortress of the Legion| |Land| | |{T}: Add {1} to your mana pool. <br>{2}{R}{W}, {T}: Target creature gains double strike until end of turn.|Ravnica: City of Guilds|Uncommon|null|0
89045|Svogthos, the Restless Tomb| |Land| | |{T}: Add {1} to your mana pool. <br>{3}{B}{G}: Until end of turn, Svogthos, the Restless Tomb becomes a black and green Plant Zombie creature with "This creature's power and toughness are each equal to the number of creature cards in your graveyard." It's still a land.|Ravnica: City of Guilds|Uncommon|null|0
4190|Svyelunite Temple| |Land| | |Svyelunite Temple comes into play tapped. <br> <br>{T}: Add {U} to your mana pool. <br> <br>{T}, Sacrifice Svyelunite Temple: Add {U}{U} to your mana pool.|Fifth Edition|Uncommon|null|0
27234|Swamp| |Basic Land - Swamp| | |[B]|Beatdown Box Set|BasicLand|null|0
114913|Swarmyard| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Regenerate target Insect, Rat, Spider, or Squirrel.|Time Spiral|Rare|null|0
284|Taiga| |Land - Mountain Forest| | | |Limited Edition Alpha|Rare|null|0
31757|Tainted Field| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add {W} or {B} to your mana pool. Play this ability only if you control a Swamp.|Torment|Uncommon|null|0
31758|Tainted Isle| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add {U} or {B} to your mana pool. Play this ability only if you control a Swamp.|Torment|Uncommon|null|0
31759|Tainted Peak| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add {B} or {R} to your mana pool. Play this ability only if you control a Swamp.|Torment|Uncommon|null|0
31760|Tainted Wood| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add {B} or {G} to your mana pool. Play this ability only if you control a Swamp.|Torment|Uncommon|null|0
30015|Tarnished Citadel| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add one mana of any color to your mana pool. Tarnished Citadel deals 3 damage to you.|Odyssey|Rare|null|0
3576|Teferi's Isle| |Legendary Land| | |Phasing <br> <br>Teferi's Isle comes into play tapped. <br> <br>{T}: Add {U}{U} to your mana pool.|Mirage|Rare|null|0
89093|Temple Garden| |Land - Forest Plains| | |<i>({T}: Add {G} or {W} to your mana pool.)</i> <br>As Temple Garden comes into play, you may pay 2 life. If you don't, Temple Garden comes into play tapped.|Ravnica: City of Guilds|Rare|null|0
44336|Temple of the False God| |Land| | |{T}: Add {2} to your mana pool. Play this ability only if you control five or more lands.|Scourge|Uncommon|null|0
74487|Tendo Ice Bridge| |Land| | |Tendo Ice Bridge comes into play with a charge counter on it. <br>{T}: Add {1} to your mana pool. <br>{T}, Remove a charge counter from Tendo Ice Bridge: Add one mana of any color to your mana pool.|Betrayers of Kamigawa|Rare|null|0
25980|Terminal Moraine| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{2}, {T}, Sacrifice Terminal Moraine: Search your library for a basic land card and put that card into play tapped. Then shuffle your library.|Planeshift|Uncommon|null|0
21394|Terrain Generator| |Land| | |{T}: Add {1} to your mana pool. <br>{2}, {T}: You may put a basic land card from your hand into play tapped.|Nemesis|Uncommon|null|0
129881|Terramorphic Expanse| |Land| | |{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card and put it into play tapped. Then shuffle your library.|Tenth Edition|Common|null|0
21146|Thalakos Lowlands| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {W} or {U} to your mana pool. Thalakos Lowlands doesn't untap during your next untap step.|Battle Royale Box Set|Uncommon|null|0
3238|Thawing Glaciers| |Land| | |Thawing Glaciers comes into play tapped. <br>{1}, {T}: Search your library for a basic land card, put that card into play tapped, then shuffle your library. Thawing Glaciers gains substance until end of turn. Return Thawing Glaciers to its owner's hand when it loses substance.|Alliances|Rare|null|0
1690|The Tabernacle at Pendrell Vale| |Legendary Land| | |All creatures have "At the beginning of your upkeep, sacrifice this creature unless you pay {1}."|Legends|Rare|null|0
8828|Thran Quarry| |Land| | |At end of turn, if you control no creatures, sacrifice Thran Quarry. <br> <br>{T}: Add one mana of any color to your mana pool.|Urza's Saga|Rare|null|0
31765|Timberland Ruins| |Land| | |Timberland Ruins comes into play tapped. <br> <br>{T}: Add {G} to your mana pool. <br> <br>{T}, Sacrifice Timberland Ruins: Add one mana of any color to your mana pool.|Odyssey|Common|null|0
2760|Timberline Ridge| |Land| | |Timberline Ridge doesn't untap during your untap step if it has a depletion counter on it. <br>At the beginning of your upkeep, remove a depletion counter from Timberline Ridge. <br>{T}: Add {R} or {G} to your mana pool. Put a depletion counter on Timberline Ridge.|Ice Age|Rare|null|0
23239|Tinder Farm| |Land| | |Tinder Farm comes into play tapped. <br> <br>{T}: Add {G} to your mana pool. <br> <br>{T}, Sacrifice Tinder Farm: Add {R}{W} to your mana pool.|Invasion|Common|null|0
1705|Tolaria| |Legendary Land| | |{T}: Add {U} to your mana pool. <br> <br>{T}: Target creature loses banding and all "bands with other" abilities until end of turn. Play this ability only during any upkeep step.|Legends|Uncommon|null|0
136047|Tolaria West| |Land| | |Tolaria West comes into play tapped. <br>{T}: Add {U} to your mana pool. <br>Transmute {1}{U}{U} <i>({1}{U}{U}, Discard this card: Search your library for a card with converted mana cost 0, reveal it, and put it into your hand. Then shuffle your library. Play only as a sorcery.)</i>|Future Sight|Uncommon|null|0
8883|Tolarian Academy| |Legendary Land| | |{T}: Add {U} to your mana pool for each artifact you control.|Urza's Saga|Rare|null|0
74492|Tomb of Urami| |Legendary Land| | |{T}: Add {B} to your mana pool. Tomb of Urami deals 1 damage to you if you don't control an Ogre. <br>{2}{B}{B}, {T}, Sacrifice all lands you control: Put a legendary 5/5 black Demon Spirit creature token with flying named Urami into play.|Saviors of Kamigawa|Rare|null|0
19769|Tower of the Magistrate| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Target creature gains protection from artifacts until end of turn.|Mercadian Masques|Rare|null|0
79196|Tranquil Garden| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {G} or {W} to your mana pool. Tranquil Garden doesn't untap during your next untap step.|Champions of Kamigawa|Uncommon|null|0
41141|Tranquil Thicket| |Land| | |Tranquil Thicket comes into play tapped. <br>{T}: Add {G} to your mana pool. <br>Cycling {G} <I>(</I>{G}<I>, Discard this card: Draw a card.)</I>|Onslaught|Common|null|0
46067|Tree of Tales| |Artifact Land| | |<i>(Tree of Tales isn't a spell.)</i> <br>{T}: Add {G} to your mana pool.|Mirrodin|Common|null|0
12498|Treetop Village| |Land| | |Treetop Village comes into play tapped. <br>{T}: Add {G} to your mana pool. <br>{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. <i>(If it would deal enough combat damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player.)</i>|Urza's Legacy|Uncommon|null|0
121125|Tresserhorn Sinks| |Snow Land| | |Tresserhorn Sinks comes into play tapped. <br>{T}: Add {B} or {R} to your mana pool.|Coldsnap|Uncommon|null|0
25940|Treva's Ruins| |Land - Lair| | |When Treva's Ruins comes into play, sacrifice it unless you return a non-Lair land you control to its owner's hand. <br> <br>{T}: Add {G}, {W}, or {U} to your mana pool.|Planeshift|Uncommon|null|0
582|Tropical Island| |Land - Island Forest| | | |Limited Edition Beta|Rare|null|0
885|Tundra| |Land - Plains Island| | | |Unlimited Edition|Rare|null|0
129778|Underground River| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {U} or {B} to your mana pool. Underground River deals 1 damage to you.|Tenth Edition|Rare|null|0
1384|Underground Sea| |Land - Island Swamp| | | |Revised Edition|Rare|null|0
3755|Undiscovered Paradise| |Land| | |{T}: Add one mana of any color to your mana pool. During your next untap step, as you untap your permanents, return Undiscovered Paradise to its owner's hand.|Visions|Rare|null|0
1706|Unholy Citadel| |Land| | |Black legendary creatures you control have "bands with other legendary creatures."|Legends|Uncommon|null|0
40541|Unholy Grotto| |Land| | |{T}: Add {1} to your mana pool. <br>{B}, {T}: Put target Zombie card from your graveyard on top of your library.|Onslaught|Rare|null|0
79218|Untaidake, the Cloud Keeper| |Legendary Land| | |Untaidake, the Cloud Keeper comes into play tapped. <br>{T}, Pay 2 life: Add {2} to your mana pool. Spend this mana only to play legendary spells.|Champions of Kamigawa|Rare|null|0
1707|Urborg| |Legendary Land| | |{T}: Add {B} to your mana pool. <br> <br>{T}: Target creature loses first strike or swampwalk until end of turn.|Legends|Uncommon|null|0
23242|Urborg Volcano| |Land| | |Urborg Volcano comes into play tapped.<br>{T}: Add {B} or {R} to your mana pool.|Invasion|Uncommon|null|0
131005|Urborg, Tomb of Yawgmoth| |Legendary Land| | |Each land is a Swamp in addition to its other land types.|Planar Chaos|Rare|null|0
116384|Urza's Factory| |Land - Urza's| | |{T}: Add {1} to your mana pool. <br>{7}, {T}: Put a 2/2 Assembly-Worker artifact creature token into play.|Time Spiral|Uncommon|null|0
45464|Urza's Mine| |Land - Urza's Mine| | |{T}: Add {1} to your mana pool. If you control an Urza's Power-Plant and an Urza's Tower, add {2} to your mana pool instead.|Eighth Edition|Uncommon|null|0
1084|Urza's Power Plant| |Land - Urza's Power-Plant| | |{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Tower, add {2} to your mana pool instead.|Antiquities|Uncommon|null|0
45468|Urza's Tower| |Land - Urza's Tower| | |{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Power-Plant, add {3} to your mana pool instead.|Eighth Edition|Uncommon|null|0
46065|Vault of Whispers| |Artifact Land| | |<i>(Vault of Whispers isn't a spell.)</i> <br>{T}: Add {B} to your mana pool.|Mirrodin|Common|null|0
21178|Vec Townships| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {G} or {W} to your mana pool. Vec Townships doesn't untap during your next untap step.|Battle Royale Box Set|Uncommon|null|0
2762|Veldt| |Land| | |Veldt doesn't untap during your untap step if it has a depletion counter on it. <br>At the beginning of your upkeep, remove a depletion counter from Veldt. <br>{T}: Add {G} or {W} to your mana pool. Put a depletion counter on Veldt.|Ice Age|Rare|null|0
113543|Vesuva| |Land| | |As Vesuva comes into play, you may choose a land in play. If you do, Vesuva comes into play tapped as a copy of the chosen land.|Time Spiral|Rare|null|0
89016|Vitu-Ghazi, the City-Tree| |Land| | |{T}: Add {1} to your mana pool. <br>{2}{G}{W}, {T}: Put a 1/1 green Saproling creature token into play.|Ravnica: City of Guilds|Uncommon|null|0
141882|Vivid Crag| |Land| | |Vivid Crag comes into play tapped with two charge counters on it. <br>{T}: Add {R} to your mana pool. <br>{T}, Remove a charge counter from Vivid Crag: Add one mana of any color to your mana pool.|Lorwyn|Uncommon|null|0
141881|Vivid Creek| |Land| | |Vivid Creek comes into play tapped with two charge counters on it. <br>{T}: Add {U} to your mana pool. <br>{T}, Remove a charge counter from Vivid Creek: Add one mana of any color to your mana pool.|Lorwyn|Uncommon|null|0
141879|Vivid Grove| |Land| | |Vivid Grove comes into play tapped with two charge counters on it. <br>{T}: Add {G} to your mana pool. <br>{T}, Remove a charge counter from Vivid Grove: Add one mana of any color to your mana pool.|Lorwyn|Uncommon|null|0
141880|Vivid Marsh| |Land| | |Vivid Marsh comes into play tapped with two charge counters on it. <br>{T}: Add {B} to your mana pool. <br>{T}, Remove a charge counter from Vivid Marsh: Add one mana of any color to your mana pool.|Lorwyn|Uncommon|null|0
141883|Vivid Meadow| |Land| | |Vivid Meadow comes into play tapped with two charge counters on it. <br>{T}: Add {W} to your mana pool. <br>{T}, Remove a charge counter from Vivid Meadow: Add one mana of any color to your mana pool.|Lorwyn|Uncommon|null|0
887|Volcanic Island| |Land - Island Mountain| | | |Unlimited Edition|Rare|null|0
5263|Volrath's Stronghold| |Legendary Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}{B}, {T}: Put target creature card from your graveyard on top of your library.|Stronghold|Rare|null|0
153456|Wanderwine Hub| |Land| | |As Wanderwine Hub comes into play, you may reveal a Merfolk card from your hand. If you don't, Wanderwine Hub comes into play tapped. <br>{T}: Add {W} or {U} to your mana pool.|Lorwyn|Rare|null|0
4944|Wasteland| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}, Sacrifice Wasteland: Destroy target nonbasic land.|Tempest|Uncommon|null|0
79191|Waterveil Cavern| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {U} or {B} to your mana pool. Waterveil Cavern doesn't untap during your next untap step.|Champions of Kamigawa|Uncommon|null|0
83731|Watery Grave| |Land - Island Swamp| | |<i>({T}: Add {U} or {B} to your mana pool.)</i> <br>As Watery Grave comes into play, you may pay 2 life. If you don't, Watery Grave comes into play tapped.|Ravnica: City of Guilds|Rare|null|0
145798|Windbrisk Heights| |Land| | |Hideaway <i>(This land comes into play tapped. When it does, look at the top four cards of your library, remove one from the game face down, then put the rest on the bottom of your library.)</i> <br>{T}: Add {W} to your mana pool. <br>{W}, {T}: You may play the removed card without paying its mana cost if you attacked with three or more creatures this turn.|Lorwyn|Rare|null|0
4595|Winding Canyons| |Land| | |{T}: Add {1} to your mana pool. <br>{2}, {T}: Until end of turn, you may play creature cards as though they had flash.|Weatherlight|Rare|null|0
39507|Windswept Heath| |Land| | |{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card and put it into play. Then shuffle your library.|Onslaught|Rare|null|0
23318|Wintermoon Mesa| |Land| | |Wintermoon Mesa comes into play tapped. <br> <br>{T}: Add {1} to your mana pool. <br> <br>{2}, {T}, Sacrifice Wintermoon Mesa: Tap two target lands.|Prophecy|Rare|null|0
34764|Wirewood Lodge| |Land| | |{T}: Add {1} to your mana pool. <br>{G}, {T}: Untap target Elf.|Onslaught|Uncommon|null|0
3039|Wizards' School| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {U} to your mana pool. <br> <br>{2}, {T}: Add {W} or {B} to your mana pool.|Homelands|Uncommon|null|0
39506|Wooded Foothills| |Land| | |{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card and put it into play. Then shuffle your library.|Onslaught|Rare|null|0
23249|Yavimaya Coast| |Land| | |{T}: Add {1} to your mana pool. <br>{T}: Add {G} or {U} to your mana pool. Yavimaya Coast deals 1 damage to you.|Apocalypse|Rare|null|0
15772|Yavimaya Hollow| |Legendary Land| | |{T}: Add {1} to your mana pool. <br> <br>{G}, {T}: Regenerate target creature.|Urza's Destiny|Rare|null|0
132215|Zoetic Cavern| |Land| | |{T}: Add {1} to your mana pool. <br>Morph {2} <i>(You may play this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>|Future Sight|Uncommon|null|0
